resource_geoid,category,count
36047086000,early childhood centers,7
36047041100,early childhood centers,9
36081055900,early childhood centers,2
36005041400,early childhood centers,10
36005044200,early childhood centers,1
36005044400,early childhood centers,6
36081157102,early childhood centers,0
36081062900,early childhood centers,2
36085015100,early childhood centers,0
36005014500,early childhood centers,18
36047040700,early childhood centers,0
36047040900,early childhood centers,4
36047043700,early childhood centers,4
36081055500,early childhood centers,2
36005019900,early childhood centers,25
36005013000,early childhood centers,0
36081099802,early childhood centers,11
36005023704,early childhood centers,25
36005021301,early childhood centers,6
36005021502,early childhood centers,22
36005021700,early childhood centers,23
36061023400,early childhood centers,4
36061021400,early childhood centers,3
36005040900,early childhood centers,7
36005042100,early childhood centers,8
36047046202,early childhood centers,1
36005019500,early childhood centers,41
36081086900,early childhood centers,1
36085012500,early childhood centers,3
36081001200,early childhood centers,3
36047093600,early childhood centers,3
36047093800,early childhood centers,2
36061008300,early childhood centers,0
36061030700,early childhood centers,0
36081090700,early childhood centers,1
36005014900,early childhood centers,13
36081064101,early childhood centers,0
36047080800,early childhood centers,0
36047081000,early childhood centers,3
36085012100,early childhood centers,3
36061001800,early childhood centers,8
36061004100,early childhood centers,6
36005024000,early childhood centers,5
36081147900,early childhood centers,3
36081150702,early childhood centers,2
36047050600,early childhood centers,6
36005044901,early childhood centers,0
36005044902,early childhood centers,0
36005001600,early childhood centers,11
36005004200,early childhood centers,9
36005025300,early childhood centers,22
36081061900,early childhood centers,0
36061010800,early childhood centers,1
36061011203,early childhood centers,0
36061009400,early childhood centers,0
36061009600,early childhood centers,0
36061011201,early childhood centers,0
36061011202,early childhood centers,0
36061010900,early childhood centers,0
36081005800,early childhood centers,1
36005023100,early childhood centers,3
36005027600,early childhood centers,0
36005028400,early childhood centers,2
36005006400,early childhood centers,6
36005021800,early childhood centers,16
36081064500,early childhood centers,1
36081073100,early childhood centers,0
36081129103,early childhood centers,3
36047003100,early childhood centers,3
36047021500,early childhood centers,2
36005038500,early childhood centers,5
36081002500,early childhood centers,5
36047051200,early childhood centers,11
36047152200,early childhood centers,2
36005023703,early childhood centers,4
36081010300,early childhood centers,2
36081003700,early childhood centers,0
36081008600,early childhood centers,2
36005005001,early childhood centers,7
36005005002,early childhood centers,10
36081128300,early childhood centers,0
36005041100,early childhood centers,7
36081136700,early childhood centers,4
36047120000,early childhood centers,3
36047120200,early childhood centers,2
36005020900,early childhood centers,12
36005022500,early childhood centers,33
36047035400,early childhood centers,0
36005007200,early childhood centers,9
36005007600,early childhood centers,5
36005021602,early childhood centers,7
36047055700,early childhood centers,0
36081056500,early childhood centers,6
36047016500,early childhood centers,1
36047015200,early childhood centers,0
36081101002,early childhood centers,2
36081046300,early childhood centers,3
36081046500,early childhood centers,3
36081047100,early childhood centers,1
36081048500,early childhood centers,4
36081065600,early childhood centers,2
36005037900,early childhood centers,9
36081000600,early childhood centers,2
36081000800,early childhood centers,4
36047118400,early childhood centers,3
36081000400,early childhood centers,6
36047118202,early childhood centers,2
36047119600,early childhood centers,9
36047051300,early childhood centers,4
36047051900,early childhood centers,2
36085013400,early childhood centers,2
36047034800,early childhood centers,0
36047035000,early childhood centers,2
36081062100,early childhood centers,4
36081063700,early childhood centers,0
36081065501,early childhood centers,0
36061029100,early childhood centers,19
36061028300,early childhood centers,20
36061028500,early childhood centers,10
36047036200,early childhood centers,4
36047073000,early childhood centers,5
36047073600,early childhood centers,2
36061016002,early childhood centers,1
36047072600,early childhood centers,3
36047073200,early childhood centers,0
36061018600,early childhood centers,10
36047114201,early childhood centers,1
36081120100,early childhood centers,1
36061020101,early childhood centers,0
36047069602,early childhood centers,2
36047070000,early childhood centers,0
36061012200,early childhood centers,0
36005023502,early childhood centers,13
36005038100,early childhood centers,23
36081038301,early childhood centers,0
36085000300,early childhood centers,3
36005029301,early childhood centers,0
36061018300,early childhood centers,0
36061015002,early childhood centers,0
36061016001,early childhood centers,0
36061017200,early childhood centers,7
36061007900,early childhood centers,0
36061016900,early childhood centers,5
36061015900,early childhood centers,0
36061017401,early childhood centers,4
36047118000,early childhood centers,0
36005028100,early childhood centers,4
36061017000,early childhood centers,8
36061016600,early childhood centers,4
36061024500,early childhood centers,16
36061024700,early childhood centers,11
36061016500,early childhood centers,0
36047029000,early childhood centers,1
36047029600,early childhood centers,2
36005002000,early childhood centers,18
36047053100,early childhood centers,5
36085011202,early childhood centers,3
36047012100,early childhood centers,0
36005041800,early childhood centers,1
36081056100,early childhood centers,0
36047114202,early childhood centers,1
36005019300,early childhood centers,13
36085007400,early childhood centers,3
36047078600,early childhood centers,6
36047094401,early childhood centers,4
36047095000,early childhood centers,2
36081091601,early childhood centers,1
36081009100,early childhood centers,2
36005045102,early childhood centers,1
36047011700,early childhood centers,0
36081125700,early childhood centers,7
36081126500,early childhood centers,2
36081068300,early childhood centers,1
36081071702,early childhood centers,3
36085027705,early childhood centers,1
36085027706,early childhood centers,1
36085990100,early childhood centers,0
36061015601,early childhood centers,0
36061015602,early childhood centers,2
36061023100,early childhood centers,3
36061014601,early childhood centers,0
36061014602,early childhood centers,0
36081017900,early childhood centers,5
